JobVer,Program,Lettershop,DeliveryZip,DeliverySCF,State,DeliveryDays,DeliveryDaysPostal,StartMailDate,EndMailDate,MailType,MailDays
B62LXC0,DUMMY,FACILITY1,79336,793,TX,9,8,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,79336,793,TX,9,8,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,79336,793,TX,9,8,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,79336,793,TX,9,8,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,79336,793,TX,9,8,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,79336,793,TX,9,8,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,79336,793,TX,9,8,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,79336,793,TX,9,8,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,79336,793,TX,9,8,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,79336,793,TX,9,8,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,79336,793,TX,9,8,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,79336,793,TX,9,8,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,79336,793,TX,9,8,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,79336,793,TX,9,8,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,79336,793,TX,9,8,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,79336,793,TX,9,8,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,79336,793,TX,9,8,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,79336,793,TX,9,8,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,79336,793,TX,9,8,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,79336,793,TX,9,8,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,79336,793,TX,9,8,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,79336,793,TX,9,8,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,79336,793,TX,9,8,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,79336,793,TX,9,8,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,79336,793,TX,9,8,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,79336,793,TX,9,8,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,88135,793,NM,9,8,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,88135,793,NM,9,8,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,88135,793,NM,9,8,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,88135,793,NM,9,8,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,88135,793,NM,9,8,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,88135,793,NM,9,8,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,88135,793,NM,9,8,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,88135,793,NM,9,8,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,88135,793,NM,9,8,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,88135,793,NM,9,8,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,88135,793,NM,9,8,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,88135,793,NM,9,8,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,88135,793,NM,9,8,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,88135,793,NM,9,8,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,88135,793,NM,9,8,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,88135,793,NM,9,8,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,88135,793,NM,9,8,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,88135,793,NM,9,8,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,88135,793,NM,9,8,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,88135,793,NM,9,8,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,88135,793,NM,9,8,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,88135,793,NM,9,8,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,88135,793,NM,9,8,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,88135,793,NM,9,8,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,88135,793,NM,9,8,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,88135,793,NM,9,8,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,88135,793,NM,9,8,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,88135,793,NM,9,8,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,88135,793,NM,9,8,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,88135,793,NM,9,8,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,88135,793,NM,9,8,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,88135,793,NM,9,8,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,88135,793,NM,9,8,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,88135,793,NM,9,8,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,88135,793,NM,9,8,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,88135,793,NM,9,8,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,88135,793,NM,9,8,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,88135,793,NM,9,8,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,88135,793,NM,9,8,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,88135,793,NM,9,8,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,88135,793,NM,9,8,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,88135,793,NM,9,8,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,88135,793,NM,9,8,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,88135,793,NM,9,8,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,88135,793,NM,9,8,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,88135,793,NM,9,8,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,88102,793,NM,9,8,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,88102,793,NM,9,8,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,88102,793,NM,9,8,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,88102,793,NM,9,8,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,88102,793,NM,9,8,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,88102,793,NM,9,8,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,88102,793,NM,,,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,88102,793,NM,9,8,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,88102,793,NM,9,8,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,88102,793,NM,9,8,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,88102,793,NM,9,8,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,88102,793,NM,9,8,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,88102,793,NM,9,8,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,88102,793,NM,9,8,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,88102,793,NM,9,8,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,88102,793,NM,9,8,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,88102,793,NM,9,8,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,88102,793,NM,9,8,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,88102,793,NM,9,8,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,88102,793,NM,9,8,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,88102,793,NM,9,8,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,88102,793,NM,9,8,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,88102,793,NM,9,8,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,88102,793,NM,9,8,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,88102,793,NM,9,8,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,88102,793,NM,9,8,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,88102,793,NM,9,8,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,88102,793,NM,9,8,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,88102,793,NM,9,8,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,88102,793,NM,9,8,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,88102,793,NM,9,8,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,88102,793,NM,9,8,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,88102,793,NM,9,8,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,88102,793,NM,9,8,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,88102,793,NM,9,8,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,88102,793,NM,9,8,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,88102,793,NM,9,8,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,79347,793,TX,9,8,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,79347,793,TX,9,8,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,79347,793,TX,9,8,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,79347,793,TX,9,8,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,79347,793,TX,9,8,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,79347,793,TX,9,8,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,79347,793,TX,9,8,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,79347,793,TX,9,8,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,79347,793,TX,9,8,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,79347,793,TX,9,8,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,79347,793,TX,9,8,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,79347,793,TX,9,8,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,79347,793,TX,9,8,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,79347,793,TX,9,8,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,79347,793,TX,9,8,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,79347,793,TX,9,8,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,79347,793,TX,9,8,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,79347,793,TX,9,8,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,79347,793,TX,9,8,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,79347,793,TX,9,8,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,79347,793,TX,9,8,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,79347,793,TX,9,8,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,79347,793,TX,9,8,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,79347,793,TX,9,8,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,79347,793,TX,9,8,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,79347,793,TX,9,8,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,79347,793,TX,9,8,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,79347,793,TX,9,8,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,79347,793,TX,9,8,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,79347,793,TX,9,8,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,79347,793,TX,9,8,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,79347,793,TX,9,8,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,79347,793,TX,9,8,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,79347,793,TX,9,8,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,79347,793,TX,9,8,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,79347,793,TX,9,8,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,79347,793,TX,9,8,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,79347,793,TX,9,8,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,79347,793,TX,9,8,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,79347,793,TX,9,8,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,79347,793,TX,9,8,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,79347,793,TX,9,8,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,79347,793,TX,9,8,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,79347,793,TX,,,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,79347,793,TX,9,8,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,79347,793,TX,9,8,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,79347,793,TX,9,8,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,79347,793,TX,9,8,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,79347,793,TX,9,8,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,79347,793,TX,9,8,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,79347,793,TX,9,8,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,79347,793,TX,9,8,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,79347,793,TX,9,8,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,79347,793,TX,9,8,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,79347,793,TX,9,8,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,79347,793,TX,9,8,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,79347,793,TX,9,8,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,79347,793,TX,9,8,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,79347,793,TX,9,8,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,79347,793,TX,9,8,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,79347,793,TX,9,8,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,79347,793,TX,9,8,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,79347,793,TX,9,8,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,79347,793,TX,9,8,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,79347,793,TX,9,8,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,79347,793,TX,9,8,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,79347,793,TX,9,8,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,79347,793,TX,9,8,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,79347,793,TX,9,8,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,79347,793,TX,9,8,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,79347,793,TX,9,8,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,79347,793,TX,9,8,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,79347,793,TX,9,8,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,79347,793,TX,9,8,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,79347,793,TX,9,8,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,79347,793,TX,9,8,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,79347,793,TX,9,8,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,79347,793,TX,9,8,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,79347,793,TX,9,8,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,79347,793,TX,9,8,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,88101,793,NM,9,8,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,88101,793,NM,9,8,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,88101,793,NM,9,8,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,88101,793,NM,9,8,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,88101,793,NM,9,8,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,88101,793,NM,9,8,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,88101,793,NM,9,8,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,88101,793,NM,9,8,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,88101,793,NM,9,8,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,88101,793,NM,9,8,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,88101,793,NM,9,8,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,88101,793,NM,9,8,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,88101,793,NM,9,8,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,88101,793,NM,9,8,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,88101,793,NM,9,8,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,88101,793,NM,9,8,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,88101,793,NM,9,8,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,88101,793,NM,9,8,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,88101,793,NM,9,8,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,88101,793,NM,9,8,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,88101,793,NM,9,8,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,88101,793,NM,9,8,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,88101,793,NM,9,8,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,88101,793,NM,9,8,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,88101,793,NM,9,8,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,88101,793,NM,9,8,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,88101,793,NM,9,8,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,88101,793,NM,9,8,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,88101,793,NM,9,8,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,88101,793,NM,9,8,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,88101,793,NM,9,8,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,88101,793,NM,9,8,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
